"Pr" "Mp" "Q_2" "Q_9"
2.639 6522.894 6185.188 6900.206
2.646 6527.808 6189.764 6905.332
2.653 6532.731 6194.425 6910.529
2.66 6537.662 6199.007 6915.674
2.667 6542.601 6203.552 6920.824
2.674 6547.548 6208.148 6926.046
2.681 6552.503 6212.764 6931.298
2.688 6557.467 6217.392 6936.609
2.695 6562.439 6222.101 6941.893
2.703 6567.419 6226.66 6946.965
2.71 6572.408 6231.276 6952.204
2.717 6577.405 6235.944 6957.456
2.725 6582.411 6240.609 6962.791
2.732 6587.425 6245.271 6968.043
2.74 6592.449 6250.039 6973.342
2.747 6597.481 6254.692 6978.617
2.755 6602.521 6259.348 6983.841
2.762 6607.571 6264.033 6989.175
2.77 6612.63 6268.713 6994.593
2.778 6617.697 6273.522 6999.881
2.786 6622.774 6278.221 7005.149
2.793 6627.859 6282.895 7010.457
2.801 6632.954 6287.643 7015.745
2.809 6638.059 6292.327 7021.084
2.817 6643.172 6297.093 7026.41
2.825 6648.295 6301.851 7031.825
2.833 6653.427 6306.66 7037.173
2.841 6658.569 6311.529 7042.547
2.849 6663.72 6316.285 7047.928
2.857 6668.881 6321.072 7053.261
2.865 6674.052 6325.804 7058.671
2.874 6679.232 6330.553 7063.994
2.882 6684.422 6335.374 7069.434
2.89 6689.622 6340.188 7074.767
2.899 6694.832 6345.103 7080.254
2.907 6700.053 6349.958 7085.72
2.915 6705.283 6354.842 7091.2
2.924 6710.523 6359.766 7096.663
2.933 6715.774 6364.593 7102.128
2.941 6721.035 6369.459 7107.629
2.95 6726.306 6374.361 7113.135
2.959 6731.588 6379.237 7118.637
2.967 6736.88 6384.169 7124.089
2.976 6742.183 6389.073 7129.528
2.985 6747.496 6393.99 7135.035
2.994 6752.821 6398.935 7140.612
3.003 6758.156 6403.892 7146.223
3.012 6763.502 6408.823 7151.739
3.021 6768.859 6413.793 7157.283
3.03 6774.227 6418.727 7162.888
3.04 6779.606 6423.751 7168.535
3.049 6784.996 6428.751 7174.204
